conversation_id,chunk_id,utterance_id,speaker,social_orientation
369450644.10668.10668,0,1,LastNavigator,Unassuming-Ingenuous
369450644.10668.10668,0,2,99.48.254.240,Unassured-Submissive
369450644.10668.10668,0,3,Jerzeykydd,Assured-Dominant
369450644.10668.10668,0,4,LastNavigator,Unassured-Submissive
369450644.10668.10668,0,5,Jerzeykydd,Cold
369451268.11110.11110,0,1,LastNavigator,Aloof-Introverted
369451268.11110.11110,0,2,Rrius,Warm-Agreeable
369451268.11110.11110,0,3,Closeapple,Unassuming-Ingenuous
369451268.11110.11110,0,4,LastNavigator,Arrogant-Calculating
369451268.11110.11110,0,5,Rrius,Warm-Agreeable
37072676.5395.5149,0,1,Hux,Warm-Agreeable
37072676.5395.5149,0,2,Ian Davies Friend,Unassuming-Ingenuous
37072676.5395.5149,0,3,MikeHobday,Warm-Agreeable
37072676.5395.5149,0,4,Ian Davies Friend,Unassuming-Ingenuous
371222368.86.86,0,1,MichaelWestbrook,Warm-Agreeable
371222368.86.86,0,2,Anna Frodesiak,Unassuming-Ingenuous
371222368.86.86,0,3,MichaelWestbrook,Unassured-Submissive
371222368.86.86,0,4,86.133.142.191,Cold
371222368.86.86,0,5,MichaelWestbrook,Arrogant-Calculating
37147364.1449.1449,0,1,WikiEditor827,Unassured-Submissive
37147364.1449.1449,0,2,71.130.63.191,Cold
37147364.1449.1449,0,3,72.136.153.208,Arrogant-Calculating
37147364.1449.1449,0,4,Jasonglchu,Warm-Agreeable
37147364.1449.1449,0,5,WikiEditor827,Unassuming-Ingenuous
37147364.1449.1449,0,6,72.136.153.208,Unassured-Submissive
37147364.1449.1449,0,7,72.136.153.208,Unassuming-Ingenuous
371519464.221315.221315,0,1,Martin Hogbin,Unassuming-Ingenuous
371519464.221315.221315,0,2,Gill110951,Unassured-Submissive
371519464.221315.221315,0,3,Nijdam,Warm-Agreeable
371519464.221315.221315,0,4,Nijdam,Unassuming-Ingenuous
371519464.221315.221315,0,5,Martin Hogbin,Warm-Agreeable
371519464.221315.221315,0,6,Martin Hogbin,Gregarious-Extraverted
371804001.43122.43122,0,1,Cla68,Unassuming-Ingenuous
371804001.43122.43122,0,2,William M. Connolley,Aloof-Introverted
371804001.43122.43122,0,3,DarknessShines2,Warm-Agreeable
371804001.43122.43122,0,4,William M. Connolley,Aloof-Introverted
371804001.43122.43122,0,5,DarknessShines2,Unassured-Submissive
371804001.43122.43122,0,6,William M. Connolley,Aloof-Introverted
371804001.43122.43122,0,7,DarknessShines2,Unassured-Submissive
371833859.42949.43122,0,1,Hipocrite,Unassuming-Ingenuous
371833859.42949.43122,0,2,William M. Connolley,Warm-Agreeable
371833859.42949.43122,0,3,Dave souza,Warm-Agreeable
371833859.42949.43122,0,4,DarknessShines2,Unassured-Submissive
371833859.42949.43122,0,5,A Quest For Knowledge,Unassuming-Ingenuous
371833859.42949.43122,0,6,William M. Connolley,Gregarious-Extraverted
371833859.42949.43122,0,7,A Quest For Knowledge,Unassured-Submissive
371833859.42949.43122,0,8,KimDabelsteinPetersen,Warm-Agreeable
371868127.2715.2715,0,1,Iranian86Footballer,Cold
371868127.2715.2715,0,2,Simple Bob,Unassuming-Ingenuous
371868127.2715.2715,0,3,Iranian86Footballer,Arrogant-Calculating
371868127.2715.2715,0,4,Simple Bob,Warm-Agreeable
371868127.2715.2715,0,5,Iranian86Footballer,Cold
372417086.10498.10498,0,1,JaeDyWolf,Assured-Dominant
372417086.10498.10498,0,2,Sirex98,Warm-Agreeable
372417086.10498.10498,0,3,JaeDyWolf,Gregarious-Extraverted
372417086.10498.10498,0,4,Sirex98,Warm-Agreeable
372417086.10498.10498,0,5,JaeDyWolf,Warm-Agreeable
372573469.127605.127605,0,1,Bo Jacoby,Unassured-Submissive
372573469.127605.127605,0,2,Sławomir Biały,Warm-Agreeable
372573469.127605.127605,0,3,Bo Jacoby,Unassured-Submissive
372573469.127605.127605,0,4,Slawekb,Unassuming-Ingenuous
372573469.127605.127605,0,5,Bo Jacoby,Unassured-Submissive
372573469.127605.127605,0,6,Bo Jacoby,Unassured-Submissive
372573469.127605.127605,0,7,Stevenj,Warm-Agreeable
372573469.127605.127605,0,8,Bob K,Warm-Agreeable
372573469.127605.127605,0,9,Bo Jacoby,Cold
372585358.897.897,0,1,76.16.97.142,Unassured-Submissive
372585358.897.897,0,2,GB fan,Warm-Agreeable
372585358.897.897,0,3,GB fan,Warm-Agreeable
372585358.897.897,0,4,GB fan,Warm-Agreeable
372585358.897.897,0,5,66.69.73.71,Unassuming-Ingenuous
372585358.897.897,0,6,Student7,Warm-Agreeable
372760572.153801.153175,0,1,Glkanter,Assured-Dominant
372760572.153801.153175,0,2,Martin Hogbin,Warm-Agreeable
372760572.153801.153175,0,3,Nijdam,Unassured-Submissive
372760572.153801.153175,0,4,Nijdam,Unassuming-Ingenuous
372760572.153801.153175,0,5,Nijdam,Cold
372760572.153801.153175,0,6,Nijdam,Unassuming-Ingenuous
372760572.153801.153175,0,7,Glkanter,Arrogant-Calculating
373222265.3618.3618,0,1,207.161.130.133,Unassuming-Ingenuous
373222265.3618.3618,0,2,Willthacheerleader18,Unassuming-Ingenuous
373222265.3618.3618,0,3,Sofffie7,Warm-Agreeable
373246019.1696.1696,0,1,Bjmullan,Unassured-Submissive
373246019.1696.1696,0,2,Roslagen,Warm-Agreeable
373246019.1696.1696,0,3,Bjmullan,Unassured-Submissive
373246019.1696.1696,0,4,Roslagen,Warm-Agreeable
373246019.1696.1696,0,5,Bretonbanquet,Unassuming-Ingenuous
373246019.1696.1696,0,6,Bjmullan,Warm-Agreeable
373246019.1696.1696,0,7,Bretonbanquet,Unassuming-Ingenuous
373246019.1696.1696,0,8,Bjmullan,Warm-Agreeable
373259044.37599.37599,0,1,Hammersoft,Warm-Agreeable
373259044.37599.37599,0,2,Wiki.Tango.Foxtrot,Unassuming-Ingenuous
373259044.37599.37599,0,3,Hammersoft,Arrogant-Calculating
373259044.37599.37599,0,4,K10wnsta,Cold
373259044.37599.37599,0,5,Hammersoft,Assured-Dominant
373564042.28753.28753,0,1,Cptnono,Warm-Agreeable
373564042.28753.28753,0,2,Nableezy,Unassuming-Ingenuous
373564042.28753.28753,0,3,Sean.hoyland,Unassuming-Ingenuous
373564042.28753.28753,0,4,Cptnono,Warm-Agreeable
373564042.28753.28753,0,5,Nableezy,Warm-Agreeable
373564042.28753.28753,0,6,Cptnono,Unassured-Submissive
373792456.33229.33229,0,1,86.132.156.32,Unassured-Submissive
373792456.33229.33229,0,2,Squiddy,Cold
373792456.33229.33229,0,3,93.97.194.200,Unassured-Submissive
373792456.33229.33229,0,4,87.194.4.21,Unassured-Submissive
373792456.33229.33229,0,5,Squiddy,Warm-Agreeable
373792456.33229.33229,0,6,217.41.51.240,Unassured-Submissive
373792456.33229.33229,0,7,Squiddy,Warm-Agreeable
373792456.33229.33229,0,8,217.41.51.240,Unassured-Submissive
37393102.36612.36612,0,1,TDC,Unassuming-Ingenuous
37393102.36612.36612,0,2,Tisquantum,Warm-Agreeable
37393102.36612.36612,0,3,TDC,Unassuming-Ingenuous
37393102.36612.36612,0,4,Rama,Warm-Agreeable
37393102.36612.36612,0,5,FreedomofSpeech,Unassured-Submissive
37393102.36612.36612,0,6,FaithfulCamp,Warm-Agreeable
37393102.36612.36612,0,7,Nae'blis,Unassuming-Ingenuous
37393102.36612.36612,0,8,BenAveling,Warm-Agreeable
37393102.36612.36612,0,9,Rama,Cold
37393102.36612.36612,0,10,Nescio,Cold
374114354.0.0,0,1,Surturz,Unassuming-Ingenuous
374114354.0.0,0,2,Surturz,Unassuming-Ingenuous
374114354.0.0,0,3,Mitch Ames,Unassured-Submissive
374114354.0.0,0,4,Mitch Ames,Unassuming-Ingenuous
374114354.0.0,0,5,Surturz,Warm-Agreeable
374114354.0.0,0,6,Mitch Ames,Warm-Agreeable
374114354.0.0,0,7,Surturz,Unassuming-Ingenuous
374114354.0.0,0,8,Mitch Ames,Warm-Agreeable
37558543.33545.33545,0,1,KnowledgeOfSelf,Warm-Agreeable
37558543.33545.33545,0,2,Kim Bruning,Gregarious-Extraverted
37558543.33545.33545,0,3,KnowledgeOfSelf,Warm-Agreeable
375594395.80054.80054,0,1,Tomgazer,Cold
375594395.80054.80054,0,2,Doug Weller,Warm-Agreeable
375594395.80054.80054,0,3,Dbachmann,Unassuming-Ingenuous
375594395.80054.80054,0,4,Dbachmann,Arrogant-Calculating
375594395.80054.80054,0,5,Chris55,Warm-Agreeable
375594395.80054.80054,0,6,Tomgazer,Arrogant-Calculating
37563631.2716.2716,0,1,201.17.99.178,Unassured-Submissive
37563631.2716.2716,0,2,69.137.100.108,Warm-Agreeable
37563631.2716.2716,0,3,Lesfer,Unassuming-Ingenuous
37563631.2716.2716,0,4,69.137.100.108,Arrogant-Calculating
37563631.2716.2716,0,5,Lesfer,Unassuming-Ingenuous
37563631.2716.2716,0,6,69.137.100.108,Cold
37563631.2716.2716,0,7,Lesfer,Assured-Dominant
375772543.766.766,0,1,Epeefleche,Warm-Agreeable
375772543.766.766,0,2,Threeafterthree,Arrogant-Calculating
375772543.766.766,0,3,Epeefleche,Unassured-Submissive
375772543.766.766,0,4,Threeafterthree,Unassuming-Ingenuous
375772543.766.766,0,5,Threeafterthree,Warm-Agreeable
375777405.110757.110757,0,1,Symbio04,Warm-Agreeable
375777405.110757.110757,0,2,Kwamikagami,Unassuming-Ingenuous
375777405.110757.110757,0,3,Dumu Eduba,Arrogant-Calculating
375777405.110757.110757,0,4,Symbio04,Unassured-Submissive
375777405.110757.110757,0,5,Kwamikagami,Cold
375832992.12369.12369,0,1,Anna Frodesiak,Warm-Agreeable
375832992.12369.12369,0,2,Plrk,Unassuming-Ingenuous
375832992.12369.12369,0,3,Anna Frodesiak,Warm-Agreeable
375832992.12369.12369,0,4,Plrk,Unassuming-Ingenuous
375832992.12369.12369,0,5,Anna Frodesiak,Warm-Agreeable
375832992.12369.12369,0,6,Plrk,Unassuming-Ingenuous
376023066.13824.13824,0,1,Malleus Fatuorum,Unassured-Submissive
376023066.13824.13824,0,2,Moni3,Warm-Agreeable
376023066.13824.13824,0,3,Risker,Warm-Agreeable
376023066.13824.13824,0,4,Malleus Fatuorum,Unassured-Submissive
376023066.13824.13824,0,5,Moni3,Gregarious-Extraverted
376079225.19995.19995,0,1,Threeafterthree,Unassuming-Ingenuous
376079225.19995.19995,0,2,IronDuke,Assured-Dominant
376079225.19995.19995,0,3,Epeefleche,Warm-Agreeable
376079225.19995.19995,0,4,Threeafterthree,Unassured-Submissive
376079225.19995.19995,0,5,Epeefleche,Warm-Agreeable
376079225.19995.19995,0,6,Threeafterthree,Unassuming-Ingenuous
376079225.19995.19995,0,7,Threeafterthree,Unassured-Submissive
376079225.19995.19995,0,8,Epeefleche,Arrogant-Calculating
376079225.19995.19995,0,9,Threeafterthree,Cold
376289226.2495.2495,0,1,Griswaldo,Unassuming-Ingenuous
376289226.2495.2495,0,2,Coffeepusher,Arrogant-Calculating
376289226.2495.2495,0,3,Griswaldo,Warm-Agreeable
376289226.2495.2495,0,4,Coffeepusher,Cold
376289226.2495.2495,0,5,Griswaldo,Unassuming-Ingenuous
376289226.2495.2495,0,6,Coffeepusher,Arrogant-Calculating
37681927.53162.53162,0,1,Ionesco,Unassured-Submissive
37681927.53162.53162,0,2,Nrcprm2026,Warm-Agreeable
37681927.53162.53162,0,3,Habap,Warm-Agreeable
37681927.53162.53162,0,4,Nrcprm2026,Warm-Agreeable
37681927.53162.53162,0,5,Nrcprm2026,Unassuming-Ingenuous
37681927.53162.53162,0,6,Habap,Warm-Agreeable
37681927.53162.53162,0,7,Lord Voldemort,Unassuming-Ingenuous
37681927.53162.53162,0,8,Homoneutralis,Unassured-Submissive
377032104.147069.147069,0,1,Ephery,Warm-Agreeable
377032104.147069.147069,0,2,Captain Occam,Unassuming-Ingenuous
377032104.147069.147069,0,3,Professor marginalia,Warm-Agreeable
377032104.147069.147069,0,4,Mikemikev,Unassured-Submissive
377032104.147069.147069,0,5,Professor marginalia,Warm-Agreeable
377032104.147069.147069,0,6,Mikemikev,Cold
377230704.23983.23983,0,1,Threeafterthree,Unassuming-Ingenuous
377230704.23983.23983,0,2,IronDuke,Cold
377230704.23983.23983,0,3,Threeafterthree,Unassured-Submissive
377230704.23983.23983,0,4,IronDuke,Arrogant-Calculating
377230704.23983.23983,0,5,Threeafterthree,Unassured-Submissive
377250128.156338.156338,0,1,Vecrumba,Warm-Agreeable
377250128.156338.156338,0,2,Snowded,Warm-Agreeable
377250128.156338.156338,0,3,Vecrumba,Unassuming-Ingenuous
377250128.156338.156338,0,4,Professor marginalia,Warm-Agreeable
377250128.156338.156338,0,5,Slrubenstein,Warm-Agreeable
377250128.156338.156338,0,6,Ephery,Warm-Agreeable
37736655.62719.62520,0,1,Nrcprm2026,Warm-Agreeable
37736655.62719.62520,0,2,Derex,Unassuming-Ingenuous
37736655.62719.62520,0,3,Homoneutralis,Cold
37736655.62719.62520,0,4,Nrcprm2026,Warm-Agreeable
37736655.62719.62520,0,5,Derex,Unassured-Submissive
37736655.62719.62520,0,6,Homoneutralis,Cold
37736655.62719.62520,0,7,Homoneutralis,Unassuming-Ingenuous
37736655.62719.62520,0,8,Derex,Arrogant-Calculating
37764679.31648.31648,0,1,SouthernComfort,Warm-Agreeable
37764679.31648.31648,0,2,SouthernComfort,Unassuming-Ingenuous
37764679.31648.31648,0,3,LukasPietsch,Warm-Agreeable
37764679.31648.31648,0,4,SouthernComfort,Warm-Agreeable
37764679.31648.31648,0,5,Zereshk,Warm-Agreeable
378054281.27287.27287,0,1,Threeafterthree,Unassuming-Ingenuous
378054281.27287.27287,0,2,Threeafterthree,Unassured-Submissive
378054281.27287.27287,0,3,Threeafterthree,Unassuming-Ingenuous
378054281.27287.27287,0,4,Epeefleche,Warm-Agreeable
378054281.27287.27287,0,5,IronDuke,Cold
378054281.27287.27287,0,6,Threeafterthree,Arrogant-Calculating
378351915.65200.65200,0,1,65.25.12.80,Unassured-Submissive
378351915.65200.65200,0,2,Neutralhomer,Aloof-Introverted
378351915.65200.65200,0,3,KimChee,Warm-Agreeable
378351915.65200.65200,0,4,69.171.176.215,Not Available
378351915.65200.65200,0,5,69.171.176.215,Cold
378946148.141807.141807,0,1,Jonathan A Jones,Warm-Agreeable
378946148.141807.141807,0,2,DarknessShines2,Arrogant-Calculating
378946148.141807.141807,0,3,BigK HeX,Unassuming-Ingenuous
378946148.141807.141807,0,4,Jonathan A Jones,Unassuming-Ingenuous
378946148.141807.141807,0,5,DarknessShines2,Cold
378946148.141807.141807,0,6,BigK HeX,Unassured-Submissive
378946148.141807.141807,0,7,DarknessShines2,Arrogant-Calculating
378946148.141807.141807,0,8,ChrisO~enwiki,Warm-Agreeable
378946148.141807.141807,0,9,DarknessShines2,Cold
378946148.141807.141807,0,10,ChrisO~enwiki,Unassuming-Ingenuous
379019100.144722.144622,0,1,ChrisO~enwiki,Warm-Agreeable
379019100.144722.144622,0,2,DarknessShines2,Cold
379019100.144722.144622,0,3,ChrisO~enwiki,Unassuming-Ingenuous
379019100.144722.144622,0,4,Jonathan A Jones,Warm-Agreeable
379019100.144722.144622,0,5,ChrisO~enwiki,Warm-Agreeable
379019100.144722.144622,0,6,Jonathan A Jones,Unassured-Submissive
379019100.144722.144622,0,7,Wsiegmund,Warm-Agreeable
379019100.144722.144622,0,8,ChrisO~enwiki,Warm-Agreeable
379019100.144722.144622,0,9,Wsiegmund,Warm-Agreeable
379019100.144722.144622,0,10,ChrisO~enwiki,Unassured-Submissive
379516562.17018.17018,0,1,Sean.hoyland,Warm-Agreeable
379516562.17018.17018,0,2,Sean.hoyland,Warm-Agreeable
379516562.17018.17018,0,3,174.112.83.21,Cold
379516562.17018.17018,0,4,Sean.hoyland,Warm-Agreeable
379516562.17018.17018,0,5,Dailycare,Warm-Agreeable
379516562.17018.17018,0,6,174.112.83.21,Arrogant-Calculating
379516562.17018.17018,0,7,Dailycare,Unassuming-Ingenuous
379516562.17018.17018,0,8,174.112.83.21,Cold
379707179.5251.5251,0,1,Falcadore,Unassuming-Ingenuous
379707179.5251.5251,0,2,Roslagen,Warm-Agreeable
379707179.5251.5251,0,3,Falcadore,Unassured-Submissive
379707179.5251.5251,0,4,The359,Cold
379707179.5251.5251,0,5,Falcadore,Unassuming-Ingenuous
379707179.5251.5251,0,6,The359,Cold
379707179.5251.5251,0,7,Roslagen,Arrogant-Calculating
379707179.5251.5251,0,8,The359,Assured-Dominant
379707179.5251.5251,0,9,Roslagen,Arrogant-Calculating
38026236.2887.2887,0,1,Daryou,Gregarious-Extraverted
38026236.2887.2887,0,2,Koavf,Warm-Agreeable
38026236.2887.2887,0,3,Daryou,Unassured-Submissive
38026236.2887.2887,0,4,Koavf,Aloof-Introverted
38026236.2887.2887,0,5,Daryou,Unassured-Submissive
38026236.2887.2887,0,6,Koavf,Unassuming-Ingenuous
38026236.2887.2887,0,7,Daryou,Arrogant-Calculating
38026236.2887.2887,0,8,Koavf,Warm-Agreeable
38026236.2887.2887,0,9,Daryou,Cold
38026236.2887.2887,0,10,Koavf,Unassuming-Ingenuous
38026236.2887.2887,0,11,Daryou,Arrogant-Calculating
38026236.2887.2887,0,12,Koavf,Warm-Agreeable
38026236.2887.2887,0,13,Robdurbar,Unassuming-Ingenuous
38026236.2887.2887,0,14,Koavf,Warm-Agreeable
38026236.2887.2887,0,15,Robdurbar,Unassuming-Ingenuous
38026236.2887.2887,0,16,Arre,Warm-Agreeable
38026236.2887.2887,0,17,Daryou,Cold
38026236.2887.2887,0,18,Koavf,Unassuming-Ingenuous
38026236.2887.2887,0,19,Daryou,Cold
380320498.100826.100826,0,1,Meco,Unassuming-Ingenuous
380320498.100826.100826,0,2,Scjessey,Warm-Agreeable
380320498.100826.100826,0,3,Meco,Unassuming-Ingenuous
380320498.100826.100826,0,4,Scjessey,Unassured-Submissive
380320498.100826.100826,0,5,Meco,Arrogant-Calculating
380320498.100826.100826,0,6,Baseball Bugs,Unassuming-Ingenuous
380320498.100826.100826,0,7,Habap,Warm-Agreeable
380320498.100826.100826,0,8,Meco,Unassured-Submissive
380320498.100826.100826,0,9,Tvoz,Warm-Agreeable
380320498.100826.100826,0,10,Meco,Unassured-Submissive
380436157.75736.75736,0,1,Freakshownerd,Aloof-Introverted
380436157.75736.75736,0,2,Spartaz,Assured-Dominant
380436157.75736.75736,0,3,Spartaz,Unassuming-Ingenuous
380436157.75736.75736,0,4,Freakshownerd,Cold
380549998.1499.1499,0,1,Beamathan,Warm-Agreeable
380549998.1499.1499,0,2,91.47.252.172,Gregarious-Extraverted
380549998.1499.1499,0,3,72.153.202.77,Warm-Agreeable
380549998.1499.1499,0,4,12.71.107.254,Warm-Agreeable
380549998.1499.1499,0,5,OlEnglish,Cold
380549998.1499.1499,0,6,86.21.153.237,Arrogant-Calculating
380780507.50216.50216,0,1,Sugar-Baby-Love,Warm-Agreeable
380780507.50216.50216,0,2,Albert Mond,Unassuming-Ingenuous
380780507.50216.50216,0,3,Sugar-Baby-Love,Warm-Agreeable
380780507.50216.50216,0,4,IllaZilla,Warm-Agreeable
380780507.50216.50216,0,5,Smk42,Cold
380780507.50216.50216,0,6,IllaZilla,Assured-Dominant
38110449.39052.39052,0,1,TheKMan,Warm-Agreeable
38110449.39052.39052,0,2,Kyorosuke,Gregarious-Extraverted
38110449.39052.39052,0,3,Lar,Warm-Agreeable
38110449.39052.39052,0,4,Kyorosuke,Unassured-Submissive
381679341.97636.97636,0,1,K. Hausen Maem,Warm-Agreeable
381679341.97636.97636,0,2,Freakshownerd,Unassured-Submissive
381679341.97636.97636,0,3,Rd232,Unassuming-Ingenuous
381679341.97636.97636,0,4,WLU,Assured-Dominant
381748853.0.0,0,1,Favonian,Assured-Dominant
381748853.0.0,0,2,Optimist on the run,Unassuming-Ingenuous
381748853.0.0,0,3,Tmhm,Aloof-Introverted
381748853.0.0,0,4,Tmhm,Unassured-Submissive
381818489.12094.12094,0,1,Malleus Fatuorum,Aloof-Introverted
381818489.12094.12094,0,2,Peter I. Vardy,Gregarious-Extraverted
381818489.12094.12094,0,3,Senra,Warm-Agreeable
381818489.12094.12094,0,4,Malleus Fatuorum,Arrogant-Calculating
381818489.12094.12094,0,5,SandyGeorgia,Unassured-Submissive
382177533.9.9,0,1,Prosperosity,Unassuming-Ingenuous
382177533.9.9,0,2,YumeChaser,Warm-Agreeable
382177533.9.9,0,3,Ryulong,Assured-Dominant
382177533.9.9,0,4,Prosperosity,Warm-Agreeable
382177533.9.9,0,5,Ryulong,Arrogant-Calculating
382177533.9.9,0,6,Prosperosity,Warm-Agreeable
382286042.24038.24038,0,1,Sopher99,Unassured-Submissive
382286042.24038.24038,0,2,Enok,Warm-Agreeable
382286042.24038.24038,0,3,Sopher99,Unassuming-Ingenuous
382286042.24038.24038,0,4,Sopher99,Unassuming-Ingenuous
382286042.24038.24038,0,5,Sopher99,Unassuming-Ingenuous
382286042.24038.24038,0,6,Sopher99,Warm-Agreeable
38299990.12591.12591,0,1,Shultz,Gregarious-Extraverted
38299990.12591.12591,0,2,User6854,Unassuming-Ingenuous
38299990.12591.12591,0,3,Sumple,Unassured-Submissive
38299990.12591.12591,0,4,Sumple,Warm-Agreeable
38299990.12591.12591,0,5,Theboogeyman,Unassured-Submissive
38299990.12591.12591,0,6,Sumple,Warm-Agreeable
38299990.12591.12591,0,7,24.168.106.43,Warm-Agreeable
383596065.10660.10660,0,1,Tony1,Warm-Agreeable
383596065.10660.10660,0,2,Surturz,Cold
383596065.10660.10660,0,3,Wavelength,Warm-Agreeable
383596065.10660.10660,0,4,Mitch Ames,Unassuming-Ingenuous
383596065.10660.10660,0,5,Mitch Ames,Warm-Agreeable
383596065.10660.10660,0,6,Tony1,Warm-Agreeable
383596065.10660.10660,0,7,Mitch Ames,Unassuming-Ingenuous
383596065.10660.10660,0,8,Surturz,Cold
38368452.75253.75253,0,1,Deepstratagem,Assured-Dominant
38368452.75253.75253,0,2,Uris,Warm-Agreeable
38368452.75253.75253,0,3,Deepstratagem,Arrogant-Calculating
38368452.75253.75253,0,4,Uris,Unassuming-Ingenuous
38368452.75253.75253,0,5,Deepstratagem,Cold
38368452.75253.75253,0,6,Uris,Warm-Agreeable
38368452.75253.75253,0,7,Deepstratagem,Cold
38372082.76046.76046,0,1,Uris,Warm-Agreeable
38372082.76046.76046,0,2,Deepstratagem,Aloof-Introverted
38372082.76046.76046,0,3,Uris,Unassuming-Ingenuous
38372082.76046.76046,0,4,Deepstratagem,Arrogant-Calculating
38372082.76046.76046,0,5,Uris,Warm-Agreeable
38372082.76046.76046,0,6,Deepstratagem,Cold
38372082.76046.76046,0,7,Uris,Assured-Dominant
38457262.126116.126116,0,1,Modemac,Warm-Agreeable
38457262.126116.126116,0,2,Terryeo,Arrogant-Calculating
38457262.126116.126116,0,3,ChrisO~enwiki,Unassuming-Ingenuous
38457262.126116.126116,0,4,KillerChihuahua,Warm-Agreeable
38457262.126116.126116,0,5,Terryeo,Warm-Agreeable
384749487.17710.17710,0,1,Walnutpen,Warm-Agreeable
384749487.17710.17710,0,2,Rklawton,Cold
384749487.17710.17710,0,3,Ndteegarden,Arrogant-Calculating
384749487.17710.17710,0,4,Dayofswords,Unassuming-Ingenuous
384749487.17710.17710,0,5,Dayofswords,Warm-Agreeable
384749487.17710.17710,0,6,2tuntony,Unassured-Submissive
384936354.19264.19264,0,1,75.159.230.233,Warm-Agreeable
384936354.19264.19264,0,2,Anachronist,Warm-Agreeable
384936354.19264.19264,0,3,99.246.101.166,Cold
384936354.19264.19264,0,4,Ndteegarden,Unassuming-Ingenuous
384936354.19264.19264,0,5,Jarkeld,Unassuming-Ingenuous
384936354.19264.19264,0,6,Arctic.gnome,Warm-Agreeable
384936354.19264.19264,0,7,99.246.101.166,Arrogant-Calculating
384952754.30072.30072,0,1,Factocop,Unassuming-Ingenuous
384952754.30072.30072,0,2,VirtualRevolution,Unassured-Submissive
384952754.30072.30072,0,3,Factocop,Unassured-Submissive
384952754.30072.30072,0,4,Kevin McE,Warm-Agreeable
384952754.30072.30072,0,5,Factocop,Unassured-Submissive
385094460.21968.21968,0,1,Dwanyewest,Arrogant-Calculating
385094460.21968.21968,0,2,Mathewignash,Unassured-Submissive
385094460.21968.21968,0,3,Dwanyewest,Cold
385094460.21968.21968,0,4,Dwanyewest,Arrogant-Calculating
385094460.21968.21968,0,5,Mathewignash,Unassuming-Ingenuous
385094460.21968.21968,0,6,Dwanyewest,Cold
385358710.26091.26091,0,1,JIP,Unassuming-Ingenuous
385358710.26091.26091,0,2,Skinny87,Warm-Agreeable
385358710.26091.26091,0,3,Mathewignash,Warm-Agreeable
385358710.26091.26091,0,4,Dwanyewest,Unassuming-Ingenuous
385358710.26091.26091,0,5,Mathewignash,Warm-Agreeable
385358710.26091.26091,0,6,JIP,Unassuming-Ingenuous
385393995.45238.45238,0,1,MacRusgail,Aloof-Introverted
385393995.45238.45238,0,2,IllaZilla,Warm-Agreeable
385393995.45238.45238,0,3,Morganfitzp,Unassuming-Ingenuous
385393995.45238.45238,0,4,IllaZilla,Warm-Agreeable
385393995.45238.45238,0,5,Gunmetal Angel,Unassuming-Ingenuous
385719085.2047.2047,0,1,Factocop,Unassured-Submissive
385719085.2047.2047,0,2,Mo ainm,Unassuming-Ingenuous
385719085.2047.2047,0,3,Factocop,Arrogant-Calculating
385719085.2047.2047,0,4,Mo ainm,Unassuming-Ingenuous
385719085.2047.2047,0,5,Factocop,Unassured-Submissive
385719085.2047.2047,0,6,Mo ainm,Cold
386319437.22820.22820,0,1,84.93.157.59,Arrogant-Calculating
386319437.22820.22820,0,2,LevenBoy,Warm-Agreeable
386319437.22820.22820,0,3,Factocop,Warm-Agreeable
386319437.22820.22820,0,4,O Fenian,Unassuming-Ingenuous
386319437.22820.22820,0,5,Factocop,Warm-Agreeable
386319437.22820.22820,0,6,LevenBoy,Cold
386372872.49161.49161,0,1,NBeale,Arrogant-Calculating
386372872.49161.49161,0,2,DVdm,Warm-Agreeable
386372872.49161.49161,0,3,NBeale,Unassuming-Ingenuous
386372872.49161.49161,0,4,DVdm,Warm-Agreeable
386372872.49161.49161,0,5,Plumbago,Warm-Agreeable
386372872.49161.49161,0,6,PalindromeKitty,Unassured-Submissive
386372872.49161.49161,0,7,Obamafan70,Warm-Agreeable
386372872.49161.49161,0,8,PalindromeKitty,Assured-Dominant
386464525.11029.11029,0,1,Courcelles,Assured-Dominant
386464525.11029.11029,0,2,Protector of Wiki,Unassured-Submissive
386464525.11029.11029,0,3,Courcelles,Assured-Dominant
386464525.11029.11029,0,4,Protector of Wiki,Arrogant-Calculating
38647544.199846.199846,0,1,ජපස,Warm-Agreeable
38647544.199846.199846,0,2,Terryeo,Arrogant-Calculating
38647544.199846.199846,0,3,Terryeo,Cold
38647544.199846.199846,0,4,ජපස,Warm-Agreeable
38647544.199846.199846,0,5,Terryeo,Cold
38647544.72844.72844,0,1,9SGjOSfyHJaQVsEmy9NS,Warm-Agreeable
38647544.72844.72844,0,2,Terryeo,Arrogant-Calculating
38647544.72844.72844,0,3,9SGjOSfyHJaQVsEmy9NS,Unassuming-Ingenuous
38647544.72844.72844,0,4,Terryeo,Cold
386488782.12704.12704,0,1,UncleDouggie,Warm-Agreeable
386488782.12704.12704,0,2,Courcelles,Warm-Agreeable
386488782.12704.12704,0,3,Protector of Wiki,Warm-Agreeable
386488782.12704.12704,0,4,Courcelles,Unassuming-Ingenuous
386488782.12704.12704,0,5,Protector of Wiki,Warm-Agreeable
386488782.12704.12704,0,6,Protector of Wiki,Warm-Agreeable
387118463.10991.10991,0,1,Acps110,Warm-Agreeable
387118463.10991.10991,0,2,Jasonbres,Unassured-Submissive
